X,Y,OBJECTID,UNITID,SIGID,MAINSTREET,CROSSSTREET,OWNER2,ROUTE,MILEPOINT,DESCRIPTION,TIMES,OWNER,TYPE,INTID,ATMSID
-85.7104710082252,38.2595157102659,600,MPW007555,SIG007555,BROWNSBORO,HALDEMAN,S,US-42,1.368,BROWNSBORO @ HALDEMAN,24 HOURS,KYTC,1, 1656307242783,
-85.7679059184632,38.2403917120252,601,MPW005160,SIG005160,KENTUCKY,9TH,M,,,KENTUCKY @ 9TH,24 HOURS,METRO,1, 1665635324569,
-85.7628504254185,38.2398816938577,602,MPW005498,SIG005498,KENTUCKY,6TH,M,,,KENTUCKY @ 6TH,24 HOURS,METRO,1, 1665935326009,
-85.75487037815,38.256450346443,603,MPW005850,SIG005850,MAIN,3RD,S,US 31W,22.02,MAIN @ 3RD,24 HOURS,KYTC,1, 1669241396437,
-85.7598387088948,38.2569875115217,604,MPW005664,SIG005664,MAIN,6TH,S,US 31W,21.75,MAIN @ 6TH,24 HOURS,KYTC,1, 1670641396008,
-85.7570188315477,38.2538433724363,605,MPW005779,SIG005779,4TH,JEFFERSON,M,,,4TH @ JEFFERSON,24 HOURS,METRO,1, 1672623053327,
-85.7638364522096,38.2534423752072,606,MPW005464,SIG005464,8TH,LIBERTY,M,,,8TH @ LIBERTY,24 HOURS,METRO,1, 1672818853845,
-85.7481354093604,38.2542888533872,607,MPW006132,SIG006132,FLOYD,MARKET,S,US 31W,17.487,FLOYD @ MARKET,24 HOURS,KYTC,1, 1676522544213,
-85.748379349324,38.2529029274155,608,MPW006121,SIG006121,FLOYD,JEFFERSON,M,,,FLOYD @ JEFFERSON,24 HOURS,METRO,1, 1677122543326,
-85.7700107988734,38.2566931969309,609,MPW005051,SIG005051,MARKET,12TH,S,US 31W,21.1,MARKET @ 12TH,24 HOURS,KYTC,1, 1679542146566,
-85.7667043469868,38.2563288578681,610,MPW005268,SIG005268,MARKET,10TH,S,US 31W,21.282,MARKET @ 10TH,24 HOURS,KYTC,1, 1686142146413,
-85.7659874322943,38.2498497624555,611,MPW005331,SIG005331,CHESTNUT,ROY WILKINS,M,,,CHESTNUT @ ROY WILKINS,24 HOURS,METRO,1, 1687211146207,
-85.7644998759508,38.2496818796356,612,MPW005410,SIG005410,CHESTNUT,8TH,M,,,CHESTNUT @ 8TH,24 HOURS,METRO,1, 1687311141885,
-85.8009519393022,38.2749471305728,613,MPW003153,SIG003153,PORTLAND,33RD,S,KY-3064,1.784,PORTLAND @ 33RD,24 HOURS,KYTC,1, 1715351296461,
-85.8106549251098,38.2719632110336,614,MPW002749,SIG002749,BANK,38TH,S,KY-3082,0,BANK @ 38TH,24 HOURS,KYTC,1, 1718603706445,
-85.7010620329747,38.2284548786912,615,MPW007866,SIG007866,BARDSTOWN,SPEED,S,US-31E,14.123,BARDSTOWN @ SPEED,24 HOURS,KYTC,1, 1724703846082,
-85.8216124229596,38.2414530985981,616,MPW002193,SIG002193,CECIL,HALE,M,,,CECIL @ HALE,24 HOURS,METRO,1, 1741010262784,
-85.8373871618678,38.1993207370194,617,MPW001663,SIG001663,CANE RUN,CRUMS,S,KY-1934,9.18,CANE RUN @ CRUMS,24 HOURS,KYTC,1, 1758809341358,
-85.842577830539,38.1953806417574,618,MPW001531,SIG001531,CRUMS,SHANKS,S,KY-1934,8.78,CRUMS @ SHANKS,24 HOURS,KYTC,1, 1761703076315,
-85.7205039090928,38.1778683268374,619,MPW007125,SIG007125,GRADE,I 65 RAMP,S,I-65,0,GRADE @ I 65 RAMP,24 HOURS,KYTC,1, 1776925949998,
-85.6797391860236,38.1574162835337,620,MPW008826,SIG008826,FERN VALLEY,GEIL,S,KY-1747,2.88,FERN VALLEY @ GEIL,24 HOURS,KYTC,1,2,
-85.6998736051861,38.1847163775069,621,MPW007881,SIG007881,BISHOP,POPLAR LEVEL,S,KY-864,10.45,BISHOP @ POPLAR LEVEL,24 HOURS,KYTC,1, 1816505405123,
-85.7589937570316,38.1807898103782,622,MPW005623,SIG005623,ALLMOND,WOODLAWN,M,,,ALLMOND @ WOODLAWN,24 HOURS,METRO,1, 1837300747290,
-85.7812421264612,38.1698241548528,623,MPW004241,SIG004241,MARRET,NEW CUT,S,KY-1865,4.343,MARRET @ NEW CUT,24 HOURS,KYTC,1, 1857442224553,
-85.6867336990896,38.1384268376544,624,MPW008539,SIG008539,OUTER,PRESTON,S,KY-61,3.95,OUTER @ PRESTON,24 HOURS,KYTC,1, 1920948155144,
-85.7134097012275,38.1365536716277,625,MPW007321,SIG007321,MINOR,OUTER,S,KY-1065,4.56,MINOR @ OUTER,24 HOURS,KYTC,1, 1925144064815,
-85.7947659140874,38.1275875633263,626,MPW003331,SIG003331,OUTER,3RD STREET,S,KY-907,4.66,OUTER @ 3RD STREET,24 HOURS,KYTC,1, 1948248156440,
-85.6772525659878,38.1180663771655,627,MPW008903,SIG008903,MANSLICK,PRESTON,S,KY-61,2.45,MANSLICK @ PRESTON,24 HOURS,KYTC,1, 1969541655144,
-85.7525918147603,38.1828138718763,628,MPW005873,SIG005873,NEVADA,OLD PARK,M,,,NEVADA @ OLD PARK,24 HOURS,METRO,1, 201544548E154,
-85.7910991489925,38.152862877387,629,MPW003596,SIG003596,MANSLICK,PALATKA,S,KY-1142,0.635,MANSLICK @ PALATKA,24 HOURS,KYTC,1, 2027241634939,
-85.7060659327916,38.1926681425206,630,MPW007662,SIG007662,POPLAR LEVEL,SANITA,S,KY-864,10.75,POPLAR LEVEL @ SANITA,24 HOURS,KYTC,1, 2044151236313,
-85.7080627326435,38.1570080730251,631,MPW007579,SIG007579,INDUSTRIAL,ULRICH,S,KY-1747,1.33,INDUSTRIAL @ ULRICH,24 HOURS,KYTC,1, 2064831606701,
-85.7168936260551,38.1575775522865,632,MPW007223,SIG007223,FERN VALLEY,I 65 RAMP,S,KY-1747,0.79,FERN VALLEY @ I 65 RAMP,24 HOURS,KYTC,1, 2065321909998,
-85.725734176337,38.1576941537395,633,MPW006971,SIG006971,FERN VALLEY,WORLDPORT,S,KY-1747,0.35,FERN VALLEY @ WORLDPORT,24 HOURS,KYTC,1,206562190F275,
-85.8008236697088,38.1916751468051,634,MPW003075,SIG003075,MANSLICK RD,MANSLICK BLVD,S,KY-1931,8.1,MANSLICK RD @ MANSLICK BLVD,24 HOURS,KYTC,1, 2091832354163,
-85.7509333597399,38.1922691031614,635,MPW005949,SIG005949,CRITTENDEN,PARK,S,KY-1631,0.3,CRITTENDEN @ PARK,24 HOURS,KYTC,1, 2101213424954,
-85.7489666613477,38.1269612195284,636,MPW006007,SIG006007,NATIONAL,OUTER,S,KY-1065,2.51,NATIONAL @ OUTER,24 HOURS,KYTC,1, 2106045354815,
-85.6809502311533,38.1279173472898,637,MPW018004,SIG018004,PRESTON,ST RITA,S,KY-61,3.16,PRESTON @ ST RITA,24 HOURS,KYTC,1, 2114651445810,
-85.8552899387288,38.1838435897602,638,MPW001168,SIG001168,CANE RUN,LEES,S,KY-1934,7.78,CANE RUN @ LEES,24 HOURS,KYTC,1, 2135009343800,
-85.8353176739924,38.1682877681414,639,MPW001710,SIG001710,GRASTON,UPPER HUNTERS,M,,,GRASTON @ UPPER HUNTERS,24 HOURS,METRO,1, 2161126216709,
-85.865547920733,38.1648102203728,640,MPW000814,SIG000814,LOWER HUNTERS,TERRY,S,KY-1727,3.03,LOWER HUNTERS @ TERRY,24 HOURS,KYTC,1, 2169039696641,
-85.8317386016343,38.1620600696279,641,MPW001775,SIG001775,DIXIE,TRENT,S, US-31W,12.64,DIXIE @ TRENT,24 HOURS,KYTC,1, 2173616126527,
-85.8742374770251,38.1310296399151,642,MPW000494,SIG000494,TERRY,PAGES,S,KY-1727,0.64,TERRY @ PAGES,24 HOURS,KYTC,1, 2215166417130,
-85.8949249167372,38.1164498806634,643,MPW000076,SIG000076,CANE RUN,JOHNSONTOWN,S,KY-1934,2.3,CANE RUN @ JOHNSONTOWN,24 HOURS,KYTC,1, 2282009343355,
-85.8240888937396,38.1495453275036,644,MPW002033,SIG002033,ARNOLDTOWN,ST ANDREWS CHURCH,S,KY-1931,4.11,ARNOLDTOWN @ ST ANDREWS CHURCH,24 HOURS,KYTC,1, 2299601705780,
-85.8738995520518,38.0956621414025,645,MPW000477,SIG000477,BETHANY,DIXIE,S, US-31W,7.72,BETHANY @ DIXIE,24 HOURS,KYTC,1, 2326305141612,
-85.8906319021238,38.0561824443344,646,MPW000113,SIG000113,DIXIE,WATSON,S, US-31W,4.81,DIXIE @ WATSON,24 HOURS,KYTC,1, 2333116127059,
-85.8215628374888,38.1758495809364,647,MPW002140,SIG002140,DIXIE,GAGEL,S, US-31W,13.99,DIXIE @ GAGEL,24 HOURS,KYTC,1, 2366116122455,
-85.7338948874207,38.1532781461304,648,MPW006672,SIG006672,CRITTENDEN,GRADE,M,,,CRITTENDEN @ GRADE,24 HOURS,METRO,1, 2497913422594,
-85.6408362097731,38.1612182704668,649,MPW010948,SIG010948,FERN VALLEY,HURSTBOURNE,S,KY-1747,5.13,FERN VALLEY @ HURSTBOURNE,24 HOURS,KYTC,1, 9958821909126,
-85.7192655382844,38.1348202737714,650,MPW007135,SIG007135,OUTER,AIR COMMERCE,S,KY-1065,4.2,OUTER @ AIR COMMERCE,24 HOURS,KYTC,1, 995964815E722,
-85.7264345403898,38.1326544979742,651,MPW018006,SIG018006,OUTER,AIR COMMERCE,S,KY-1065,3.8,OUTER @ AIR COMMERCE,24 HOURS,KYTC,1, 995964815E722,
-85.5793002934636,38.2222477459958,652,MPW014520,SIG014520,HURSTBOURNE,I 64 RAMP,S,KY-1747,11.83,HURSTBOURNE @ I 64 RAMP,24 HOURS,KYTC,1,2766291269997,
-85.7527395657684,38.2587179604639,653,MPW005930,SIG005930,I 64 RAMP,RIVER,S,KY-3077,0.171,I 64 RAMP @ RIVER,24 HOURS,KYTC,1,2795599975529,
-85.6272965725605,38.2162160181925,654,MPW017860,SIG017860,EL CONQUISTADOR,BRECKENRIDGE,S,KY-1932,2.538,EL CONQUISTADOR @ BRECKENRIDGE,24 HOURS,KYTC,1,2943536600656,
-85.7619057511749,38.2164678454188,655,MPW017865,SIG017865,3RD,CENTENNIAL,S,KY-1020,10.1,3RD @ CENTENNIAL,24 HOURS,KYTC,1,295506438E928,
-85.6372675408522,38.2325802503314,656,MPW017872,SIG017872,BRECKENRIDGE,DUTCHMANS,M,,,BRECKENRIDGE @ DUTCHMANS,24 HOURS,METRO,1,  532306561717,
-85.6053011637666,38.2487306331644,657,MPW018005,SIG018005,CHRISTIAN,SHELBYVILLE,S,US-60,6.3,CHRISTIAN @ SHELBYVILLE,24 HOURS,KYTC,1,  594217895940,
-85.6412342119239,38.2382841207425,658,MPW017875,SIG017875,BRECKENRIDGE,KRESGE,M,,,BRECKENRIDGE @ KRESGE,24 HOURS,METRO,1,  781906564084,
-85.7270080529275,38.2437446652263,659,MPW006983,SIG006983,BAXTER,BROADWAY,S,US-31E,15.901,BAXTER @ BROADWAY,24 HOURS,KYTC,1, 1557304170701,
-85.6863168870529,38.1978745205221,660,MPW008603,SIG008603,BISHOP,GARDINER,M,,,BISHOP @ GARDINER,24 HOURS,METRO,1, 1568005402479,
-85.7415419358793,38.2129773617607,661,MPW006396,SIG006396,CLARKS,PRESTON,S,KY-61,9.957,CLARKS @ PRESTON,24 HOURS,KYTC,1, 1574311585143,
-85.8020165604244,38.1956342887323,662,MPW003037,SIG003037,NOBEL,7TH STREET,S,US-60A,0.4,NOBEL @ 7TH STREET,24 HOURS,KYTC,1, 1580531035900,
-85.7239981333838,38.2310107405591,663,MPW007063,SIG007063,BARRET,CASTLEWOOD,M,,,BARRET @ CASTLEWOOD,24 HOURS,METRO,1, 1610103951006,
-85.752495149677,38.2411814008475,664,MPW005927,SIG005927,BRECKINRIDGE,BROOK,M,,,BRECKINRIDGE @ BROOK,24 HOURS,METRO,1, 1627706570707,
-85.7443280503459,38.2524625462434,665,MPW006295,SIG006295,JACKSON,JEFFERSON,S,KY-61,12.798,JACKSON @ JEFFERSON,24 HOURS,KYTC,1, 1638932923326,
-85.7405317804616,38.2506792308281,666,MPW006481,SIG006481,CLAY,LIBERTY,M,,,CLAY @ LIBERTY,24 HOURS,METRO,1, 1640111673844,
-85.7529215310893,38.2484086603817,667,MPW005922,SIG005922,W CHESTNUT ST,S 1ST ST,M,,,W CHESTNUT ST @ S 1ST ST,24 HOURS,METRO,1, 1642611131114,
-85.7431626022012,38.247358566532,668,MPW006350,SIG006350,CHESTNUT,HANCOCK,M,,,CHESTNUT @ HANCOCK,24 HOURS,METRO,1, 1644211132796,
-85.7435731662797,38.2449905812224,669,MPW006328,SIG006328,BROADWAY,HANCOCK,S,US 150,3.188,BROADWAY @ HANCOCK,24 HOURS,KYTC,1, 1647807012796,
-85.7194768971306,38.2577235338813,670,MPW007207,SIG007207,FRANKFORT,MELLWOOD,S,US-42,0.805,FRANKFORT @ MELLWOOD,24 HOURS,KYTC,1, 1656723234326,
-85.7624187246243,38.2423528513893,671,MPW005527,SIG005527,BRECKINRIDGE,6TH,M,,,BRECKINRIDGE @ 6TH,24 HOURS,METRO,1, 1664706586009,
-85.7633952452342,38.2559610269941,672,MPW005487,SIG005487,8TH,MARKET,S,US 31W,21.484,8TH @ MARKET,24 HOURS,KYTC,1, 1671318854214,
-85.7604697061848,38.2534356720776,673,MPW005628,SIG005628,LIBERTY,6TH,M,,,LIBERTY @ 6TH,24 HOURS,METRO,1, 1672938456009,
-85.759898951869,38.251404383792,674,MPW005656,SIG005656,ARMORY,MUHAMMAD ALI,M,,,ARMORY @ MUHAMMAD ALI,24 HOURS,METRO,1, 1674301677012,
-85.7591542015897,38.2513264690352,675,MPW005687,SIG005687,5TH,MUHAMMAD ALI,M,,,5TH @ MUHAMMAD ALI,24 HOURS,METRO,1, 1674422077012,
-85.751565243776,38.256082130026,676,MPW006008,SIG006008,N 1ST ST,W MAIN ST,S,US 31W,17.789,N 1ST ST @ W MAIN ST,24 HOURS,KYTC,1, 1675922222223,
-85.750632445851,38.2523624885168,677,MPW006050,SIG006050,BROOK,LIBERTY,M,,,BROOK @ LIBERTY,24 HOURS,METRO,1, 1677407073844,
-85.7488525962614,38.2502038679326,678,MPW006108,SIG006108,FLOYD,MUHAMMAD ALI,M,,,FLOYD @ MUHAMMAD ALI,24 HOURS,METRO,1, 1678222547011,
-85.7683534464052,38.2565116934605,679,MPW005153,SIG005153,11TH,MARKET,S,US 31W,21.192,11TH @ MARKET,24 HOURS,KYTC,1, 1679618994214,
-85.7702519879709,38.255299360306,680,MPW005040,SIG005040,JEFFERSON,12TH,M,,,JEFFERSON @ 12TH,24 HOURS,METRO,1, 1680233276566,
-85.7728039572795,38.2505996709189,681,MPW004882,SIG004882,CHESTNUT,13TH,M,,,CHESTNUT @ 13TH,24 HOURS,METRO,1, 1683311146442,
-85.8141982874022,38.2248847017351,682,MPW002520,SIG002520,ALGONQUIN,35TH,S,KY-2054,1.208,ALGONQUIN @ 35TH,24 HOURS,KYTC,1, 1695300616448,
-85.8093252542255,38.2244078176939,683,MPW002764,SIG002764,ALGONQUIN,CANE RUN,S,KY-2054,0.072,ALGONQUIN @ CANE RUN,24 HOURS,KYTC,1, 1695500610934,
-85.7835622649377,38.2665655862692,684,MPW004214,SIG004214,BANK,22ND,S,US-150,0.25,BANK @ 22ND,24 HOURS,KYTC,1, 1713203706579,
-85.807881367825,38.2721435576984,685,MPW002851,SIG002851,37TH,I 264 RAMP,S,KY-3082,0.118,37TH @ I 264 RAMP,24 HOURS,KYTC,1, 1718364579995,
-85.8269704424247,38.2505375671875,686,MPW002007,SIG002007,BROADWAY,SOUTHWESTERN,M,,,BROADWAY @ SOUTHWESTERN,24 HOURS,METRO,1, 1733507027120,
-85.7684422542563,38.1818232906104,687,MPW005052,SIG005052,SOUTHERN,WOODLAWN,S,KY-1020,7.837,SOUTHERN @ WOODLAWN,24 HOURS,KYTC,1, 1819160527292,
-85.7882712014078,38.1794246979122,688,MPW003812,SIG003812,BLUEGRASS,HAZELWOOD,M,,,BLUEGRASS @ HAZELWOOD,24 HOURS,METRO,1, 1823505722861,
-85.7145065121254,38.1763291937461,689,MPW007306,SIG007306,ORCHARD,PRESTON,S,KY-61,7.025,ORCHARD @ PRESTON,24 HOURS,KYTC,1, 1835847905144,
-85.6886608936403,38.1707193841957,690,MPW008481,SIG008481,INDIAN,JEANINE,M,,,INDIAN @ JEANINE,24 HOURS,METRO,1,2,
-85.7647354083295,38.1695525500024,691,MPW005287,SIG005287,ROCHESTER,SOUTHSIDE,S,KY-1020,6.865,ROCHESTER @ SOUTHSIDE,24 HOURS,KYTC,1, 1858755566068,
-85.7006332358214,38.1629761386829,692,MPW007825,SIG007825,BENNETT,PRESTON,S,KY-61,6.08,BENNETT @ PRESTON,24 HOURS,KYTC,1, 1875304925144,
-85.8019475651004,38.1554067429389,693,MPW003010,SIG003010,MANSLICK,PALATKA,S,KY-1931,5.48,MANSLICK @ PALATKA,24 HOURS,KYTC,1, 1886641634939,
-85.7628307362963,38.1429884238841,694,MPW005371,SIG005371,SAM,OLDE NANTUCKET,M,,,SAM @ OLDE NANTUCKET,24 HOURS,METRO,1, 1906058178837,
-85.6750032999359,38.1401382698127,695,MPW009033,SIG009033,BATES,JEFFERSON,M,,,BATES @ JEFFERSON,24 HOURS,METRO,1, 1915604108339,
-85.675149010052,38.138013379606,696,MPW009026,SIG009026,OUTER,JEFFERSON,S,KY-1065,6.69,OUTER @ JEFFERSON,24 HOURS,KYTC,1, 1922648158339,
-85.6841706608802,38.1337742092645,697,MPW008645,SIG008645,BLUE LICK,PRESTON,S,KY-61,3.62,BLUE LICK @ PRESTON,24 HOURS,KYTC,1, 1933305775144,
-85.6773875392606,38.1938113790593,698,MPW008972,SIG008972,CHAMPIONS TRACE,NEWBURG,S,KY-1703,1.43,CHAMPIONS TRACE @ NEWBURG,24 HOURS,KYTC,1, 2019238044552,
-85.6792261116711,38.124364507465,699,MPW008817,SIG008817,MILES,COOPER VILLAGE,S,KY-61,2.91,MILES @ COOPER VILLAGE,24 HOURS,KYTC,1, 2060843796778,
-85.7775834250228,38.1559241541999,700,MPW004448,SIG004448,NEW CUT,PARK,S,KY-1865,3.383,NEW CUT @ PARK,24 HOURS,KYTC,1, 2076145534965,
-85.682217198936,38.1846911239703,701,MPW008748,SIG008748,JENNINGS,PRODUCE,M,,,JENNINGS @ PRODUCE,24 HOURS,METRO,1, 2084633335161,
-85.8160519234434,38.1809413121284,702,MPW002380,SIG002380,DIXIE,HEATON,S, US-31W,14.45,DIXIE @ HEATON,24 HOURS,KYTC,1, 2089116122869,
-85.7753731472171,38.1176251225927,703,MPW004551,SIG004551,NEW CUT,OLD NEW CUT,S,KY1865,0.61,NEW CUT @ OLD NEW CUT,24 HOURS,KYTC,1, 211374553D664,
-85.8369916277358,38.1130119030453,704,MPW001633,SIG001633,STONESTREET,3RD STREET,S,KY-907,1.92,STONESTREET @ 3RD STREET,24 HOURS,KYTC,1, 2240161796440,
-85.8684675538461,38.1049101700676,705,MPW018011,SIG018011,DIXIE,VESPER,S, US-31W,8.42,DIXIE @ VESPER,24 HOURS,KYTC,1, 2309416126901,
-85.8798391640319,38.0853901260685,706,MPW000312,SIG000312,DIXIE,FLOWERVALE,S, US-31W,6.9,DIXIE @ FLOWERVALE,24 HOURS,KYTC,1, 2338516122252,
-85.8749888899468,38.093747227968,707,MPW000438,SIG000438,DIXIE,GREENBELT RAMP,S, US-31W,7.35,DIXIE @ GREENBELT RAMP,24 HOURS,KYTC,1, 240231612D789,
-85.5936816094048,38.2133136936538,708,MPW013727,SIG013727,HURSTBOURNE,SHANE,S,KY-1747,10.82,HURSTBOURNE @ SHANE,24 HOURS,KYTC,1, 244589126D886,
-85.6399177000262,38.1717385225492,709,MPW011008,SIG011008,FEGENBUSH,BURNT PINE,M,,,FEGENBUSH @ BURNT PINE,24 HOURS,METRO,1,2,
-85.6434457911128,38.1194371129029,710,MPW010731,SIG010731,I 265 RAMP,SMYRNA,S,I-265,13.54,I 265 RAMP @ SMYRNA,24 HOURS,KYTC,1,2785299966026,
-85.6436305082034,38.1168803584561,711,MPW010715,SIG010715,I 265 RAMP,SMYRNA,S,I-265,13.54,I 265 RAMP @ SMYRNA,24 HOURS,KYTC,1,2785199966026,
-85.7761258398438,38.1263939349099,712,MPW004519,SIG004519,NEW CUT,OUTER,S,KY-1065,1.03,NEW CUT @ OUTER,24 HOURS,KYTC,1, 2775445534815,
-85.6584944368316,38.2000272592342,713,MPW017873,SIG017873,GREEN MEADOWS,HIKES,M,,,GREEN MEADOWS @ HIKES,24 HOURS,METRO,1,  379827122930,
-85.6490158034942,38.1779403609316,714,MPW017881,SIG017881,BUECHEL BANK,COTTAGEMEADOW,M,,,BUECHEL BANK @ COTTAGEMEADOW,24 HOURS,METRO,1,2,
-85.6806003831995,38.2486636754831,715,MPW008865,SIG008865,GARDEN,LEXINGTON,S,US-60,9.225,GARDEN @ LEXINGTON,24 HOURS,KYTC,1, 1522424703838,
-85.7994711160014,38.2060321139831,716,MPW003155,SIG003155,DIXIE,RALPH,S, US-31W,16.41,DIXIE @ RALPH,24 HOURS,KYTC,1, 1528016125394,
-85.7222400678667,38.2555031504356,717,MPW007121,SIG007121,MELLWOOD,SPRING,S,US-42,0.587,MELLWOOD @ SPRING,24 HOURS,KYTC,1, 1550943266095,
-85.7360233240382,38.2529720511369,718,MPW006668,SIG006668,CAMPBELL,MARKET,S,US 31W,16.825,CAMPBELL @ MARKET,24 HOURS,KYTC,1, 1552509244213,
-85.7665143064303,38.2468741720136,719,MPW005264,SIG005264,BROADWAY,9TH,S,US 150,1.929,BROADWAY @ 9TH,24 HOURS,KYTC,1, 1555207024569,
-85.759530926031,38.2491346275159,720,MPW005672,SIG005672,CHESTNUT,5TH,M,,,CHESTNUT @ 5TH,24 HOURS,METRO,1, 1561911142207,
-85.6998822908334,38.2537546573506,721,MPW007959,SIG007959,EWING,FRANKFORT,S,US-60,1.12,EWING @ FRANKFORT,24 HOURS,KYTC,1, 1565819942323,
-85.756670083058,38.2200570432543,722,MPW005768,SIG005768,BRANDEIS,BROOK,M,,,BRANDEIS @ BROOK,24 HOURS,METRO,1, 1576806470707,
-85.7614218332559,38.2192968362345,723,MPW005546,SIG005546,BRANDEIS,3RD,S,KY-1020,10.235,BRANDEIS @ 3RD,24 HOURS,KYTC,1, 1576906486438,
-85.720984977079,38.2384191155401,724,MPW007145,SIG007145,BARDSTOWN,GRINSTEAD,S,US-31E,15.423,BARDSTOWN @ GRINSTEAD,24 HOURS,KYTC,1, 1604203842663,
-85.7223694860418,38.2377933474065,725,MPW007105,SIG007105,BAXTER,GRINSTEAD,S,KY-1703,5.487,BAXTER @ GRINSTEAD,24 HOURS,KYTC,1, 1604604172663,
-85.7155149097654,38.23541420592,726,MPW007315,SIG007315,BARDSTOWN,LONGEST,S,US-31E,15.06,BARDSTOWN @ LONGEST,24 HOURS,KYTC,1, 1606703843932,
-85.7164098589241,38.2359010393358,727,MPW017871,SIG017871,BARDSTOWN,LONGEST,S,US-31E,15.119,BARDSTOWN @ LONGEST,24 HOURS,KYTC,1, 1606703843932,
-85.715292841268,38.2289364438757,728,MPW007318,SIG007318,BAXTER,EASTERN,S,US-60,6.44,BAXTER @ EASTERN,24 HOURS,KYTC,1, 1611804171835,
-85.7525323949326,38.2292623361608,729,MPW005920,SIG005920,FLOYD,WOODBINE,M,,,FLOYD @ WOODBINE,24 HOURS,METRO,1, 1614322547266,
-85.7422658396929,38.2247940023741,730,MPW006371,SIG006371,BURNETT,SHELBY,M,,,BURNETT @ SHELBY,24 HOURS,METRO,1, 1618707745937,
-85.7479398258671,38.2197529715615,731,MPW006115,SIG006115,BRANDEIS,PRESTON,S,KY-61,10.652,BRANDEIS @ PRESTON,24 HOURS,KYTC,1, 1621906475143,
-85.7390289957239,38.2397654579147,732,MPW006544,SIG006544,BRECKINRIDGE,LOGAN,S,KY-864,15.071,BRECKINRIDGE @ LOGAN,24 HOURS,KYTC,1, 1630606573921,
-85.7423122684396,38.2522449234747,733,MPW006399,SIG006399,HANCOCK,JEFFERSON,M,,,HANCOCK @ JEFFERSON,24 HOURS,METRO,1, 1639127963326,
-85.7402937886246,38.2520224943536,734,MPW006495,SIG006495,CLAY,JEFFERSON,M,,,CLAY @ JEFFERSON,24 HOURS,METRO,1, 1639211673326,
-85.7411459893329,38.2471357865594,735,MPW006454,SIG006454,CHESTNUT,CLAY,M,,,CHESTNUT @ CLAY,24 HOURS,METRO,1, 1644511131167,
-85.7533839416816,38.2457213902667,736,MPW005897,SIG005897,W BROADWAY,S 1ST ST,S,US 150,2.655,W BROADWAY @ S 1ST ST,24 HOURS,KYTC,1, 1646607010702,
-85.7517193871876,38.2455982791172,737,MPW005986,SIG005986,BROADWAY,BROOK,S,US 150,2.729,BROADWAY @ BROOK,24 HOURS,KYTC,1, 1647007010707,
-85.7168732685735,38.260134430328,738,MPW007280,SIG007280,BROWNSBORO,MELLWOOD,S,US-42,1.022,BROWNSBORO @ MELLWOOD,24 HOURS,KYTC,1, 1653907244326,
-85.7644621089627,38.2400420601039,739,MPW005398,SIG005398,KENTUCKY,7TH,M,,,KENTUCKY @ 7TH,24 HOURS,METRO,1, 1665835325899,
