,longitude,latitude,row_ID,unit_ID,sig_ID,main_street,cross_street,route,milepoint,times,owner,type,int_ID,ATMSID
908,-85.7562270611137,38.2487706498669,909,MPW005804,SIG005804,CHESTNUT,3RD,KY-1020,12.295,24 HOURS,METRO,1, 1558511146438,
909,-85.7628448697425,38.2495000980494,910,MPW005507,SIG005507,CHESTNUT,7TH,,,24 HOURS,METRO,1, 1561611145899,
910,-85.8047154776193,38.1971030545058,911,MPW002928,SIG002928,DIXIE,NOBEL,US-31W,15.72,24 HOURS,KYTC,1, 1579316123103,
911,-85.6929954371634,38.2546525207479,912,MPW008332,SIG008332,BAYLY,FRANKFORT,US-60,1.51,24 HOURS,KYTC,1, 1593604232323,
912,-85.7052780131753,38.2433242037739,913,MPW007703,SIG007703,CHEROKEE,GRINSTEAD,US-60,7.753,24 HOURS,KYTC,1, 1601310992663,
913,-85.7527142826632,38.2282299319199,914,MPW005910,SIG005910,FLOYD,MAGNOLIA,,,24 HOURS,METRO,1, 1615622544129,
914,-85.7533209091857,38.2248626146733,915,MPW005878,SIG005878,FLOYD,HILL,,,24 HOURS,METRO,1, 1618622542933,
915,-85.7469074236173,38.2375687325887,916,MPW006172,SIG006172,JACKSON,KENTUCKY,KY-61,11.761,24 HOURS,KYTC,1, 1634532923531,
916,-85.7428684033453,38.2371542442672,917,MPW006354,SIG006354,CLAY,KENTUCKY,,,24 HOURS,METRO,1, 1635011673531,
917,-85.7382863286053,38.2518060728307,918,MPW006580,SIG006580,JEFFERSON,SHELBY,,,24 HOURS,METRO,1, 1639433265937,
918,-85.7385186355886,38.2504597931911,919,MPW006571,SIG006571,LIBERTY,SHELBY,,,24 HOURS,METRO,1, 1640338445937,
919,-85.747197500557,38.2477986799431,920,MPW006168,SIG006168,CHESTNUT,PRESTON,KY-61,12.546,24 HOURS,KYTC,1, 1643611135143,
920,-85.7475898264139,38.2452915344732,921,MPW006146,SIG006146,BROADWAY,PRESTON,US-150,2.964,24 HOURS,KYTC,1, 1647507015143,
921,-85.7415415255832,38.2448383767288,922,MPW006430,SIG006430,BROADWAY,CLAY,US-150,3.303,24 HOURS,KYTC,1, 1647907011167,
922,-85.7339639246475,38.2442701215414,923,MPW006739,SIG006739,BARRET,BROADWAY,US-150,3.719,24 HOURS,KYTC,1, 1648503950701,
923,-85.7661622802901,38.2402081281336,924,MPW005291,SIG005291,8TH,KENTUCKY,,,24 HOURS,METRO,1, 1665718853532,
924,-85.759564727711,38.2533370059601,925,MPW005676,SIG005676,ARMORY,LIBERTY,,,24 HOURS,METRO,1, 1673001673845,
925,-85.7608061007005,38.2515038772012,926,MPW005610,SIG005610,6TH,MUHAMMAD ALI,,,24 HOURS,METRO,1, 1674260097012,
926,-85.7539258032954,38.2527140833892,927,MPW005879,SIG005879,LIBERTY,2ND,KY-1020,12.572,24 HOURS,KYTC,1, 1677238455872,
927,-85.752528033464,38.2505988058887,928,MPW005934,SIG005934,1ST,MUHAMMAD ALI,,,24 HOURS,METRO,1, 1678022237011,
928,-85.7503955151388,38.2576467150388,929,MPW006063,SIG006063,BINGHAM,WITHERSPOON,KY-3077,0.653,24 HOURS,KYTC,1, 1678586188619,
929,-85.7716655416404,38.2568741960435,930,MPW004951,SIG004951,MARKET,13TH,US-31W,21.008,24 HOURS,KYTC,1, 1679442146442,
930,-85.7719450331877,38.2554815730103,931,MPW004937,SIG004937,JEFFERSON,13TH,,,24 HOURS,METRO,1, 1680033276442,
931,-85.7648035251488,38.2575403068728,932,MPW005400,SIG005400,MAIN,9TH,US-31W,21.473,24 HOURS,KYTC,1, 1687841394568,
932,-85.7656029384903,38.2520354627589,933,MPW005344,SIG005344,ROY WILKINS,MUHAMMAD ALI,,,24 HOURS,METRO,1, 1688662077012,
933,-85.8254916864101,38.2083596476634,934,MPW002027,SIG002027,CANE RUN,RALPH,KY-1934,10.09,24 HOURS,KYTC,1, 1747509345394,
934,-85.8268755669023,38.2072903681798,935,MPW001969,SIG001969,CANE RUN,I 264 RAMP,KY-1934,9.96,24 HOURS,KYTC,1, 1767709349995,
935,-85.8286285738975,38.2059708757052,936,MPW001898,SIG001898,CANE RUN,I 264 RAMP,KY-1934,9.84,24 HOURS,KYTC,1, 1767909349995,
936,-85.7772065479697,38.1193462072539,937,MPW004425,SIG004425,NEW CUT,KY-841 RAMP,KY-1865,0.68,24 HOURS,KYTC,1,177554553E918,
937,-85.6969658815833,38.1568493976473,938,MPW008009,SIG008009,FERN VALLEY,PRESTON,KY-61,5.36,24 HOURS,KYTC,1,2,
938,-85.7991984734601,38.1812631197405,939,MPW003131,SIG003131,ANNA,MANSLICK,KY-1931,7.377,24 HOURS,KYTC,1, 1819901254163,
939,-85.7041317384413,38.1664561721513,940,MPW007692,SIG007692,PRESTON,VINEWOOD,KY-61,6.13,24 HOURS,KYTC,1,2,
940,-85.6924803386361,38.1488069117624,941,MPW008243,SIG008243,OAKLAWN,PRESTON,KY-61,4.76,24 HOURS,KYTC,1, 1895547265144,
941,-85.6737502311015,38.1379442994898,942,MPW009091,SIG009091,OUTER,LAUREL RIDGE,KY-1065,6.86,24 HOURS,KYTC,1, 1926948156797,
942,-85.7023003366113,38.136723331654,943,MPW007741,SIG007741,OUTER,I 65 RAMP,KY-1065,5.18,24 HOURS,KYTC,1, 1943248159998,
943,-85.766223751997,38.1815760423274,944,MPW005200,SIG005200,3RD,WOODLAWN,,,24 HOURS,METRO,1, 2014564387292,
944,-85.748165237552,38.1192782096578,945,MPW006041,SIG006041,NATIONAL,KY-841 RAMP,KY-1020,3.0,24 HOURS,KYTC,1,211074535E918,
945,-85.8747405272069,38.1217364927443,946,MPW000466,SIG000466,JOHNSONTOWN,TERRY,KY-1727,1.04,24 HOURS,KYTC,1, 2224333556641,
946,-85.8532142163843,38.1241899920172,947,MPW017878,SIG017878,DIXIE,WITTEN,US-31W,9.99,24 HOURS,KYTC,1, 2292116127255,
947,-85.8619478472374,38.1781242929359,948,MPW000937,SIG000937,CANE RUN,TERRY,KY-1934,7.182,24 HOURS,KYTC,1, 2302909346641,
948,-85.8852735972213,38.0657528039355,949,MPW000195,SIG000195,DIXIE,LANDSTAR,US-31W,5.4,24 HOURS,KYTC,1, 231481612D469,
949,-85.8718716054075,38.1447265525084,950,MPW000578,SIG000578,GREENWOOD,TERRY,KY-1727,1.6,24 HOURS,KYTC,1, 2350126536641,
950,-85.8593720034909,38.1798989115798,951,MPW001018,SIG001018,BRIDWELL,CANE RUN,KY-1934,7.37,24 HOURS,KYTC,1, 2368208340934,
951,-85.7639503327732,38.2047539201787,952,MPW005385,SIG005385,CENTRAL,3RD,KY-1020,9.47,24 HOURS,KYTC,1, 2470010416438,
952,-85.6715093288161,38.1569486340182,953,MPW009226,SIG009226,FERN VALLEY,JEFFERSON,KY-1747,3.33,24 HOURS,KYTC,1,2,
953,-85.6486448216432,38.1584558324897,954,MPW017861,SIG017861,POPLAR LEVEL,FERN VALLEY,KY-864,7.17,24 HOURS,KYTC,1,  825251238363,
954,-85.70762098834,38.1955300507042,955,MPW007619,SIG007619,POPLAR LEVEL,I 264 RAMP,KY-864,11.32,24 HOURS,KYTC,1, 1542951239995,
955,-85.7337586040723,38.2541428158882,956,MPW006753,SIG006753,MAIN,WENZEL,US-31W,16.808,24 HOURS,KYTC,1, 1551741387100,
956,-85.738037359291,38.2531894613979,957,MPW006587,SIG006587,MARKET,SHELBY,US-31W,16.936,24 HOURS,KYTC,1, 1552642135937,
957,-85.7398112901488,38.2547959559131,958,MPW006518,SIG006518,E MAIN ST,S CLAY ST,US-31W,17.139,24 HOURS,KYTC,1, 1560211661167,
958,-85.7016582339208,38.2583135023084,959,MPW007867,SIG007867,BROWNSBORO,EWING,US-42,1.846,24 HOURS,KYTC,1, 1562507241993,
959,-85.6849169669158,38.2000981752867,960,MPW008660,SIG008660,GOLDSMITH,NEWBURG,KY-1703,2.0,24 HOURS,KYTC,1, 1566925854552,
960,-85.7195493135919,38.2391855750169,961,MPW007190,SIG007190,CHEROKEE,GRINSTEAD,KY-2860,0.517,24 HOURS,KYTC,1, 1603711002663,
961,-85.7408506545821,38.2369470970938,962,MPW006457,SIG006457,KENTUCKY,SHELBY,KY-864,14.95,24 HOURS,KYTC,1, 1635135315937,
962,-85.7440877081331,38.2538365731174,963,MPW006313,SIG006313,JACKSON,MARKET,US-31W,17.265,24 HOURS,KYTC,1, 1638132924213,
963,-85.7420656387223,38.2536325862591,964,MPW006413,SIG006413,HANCOCK,MARKET,US-31W,17.158,24 HOURS,KYTC,1, 1638227964213,
964,-85.7365050113916,38.2502375773097,965,MPW006643,SIG006643,CAMPBELL,LIBERTY,,,24 HOURS,METRO,1, 1640509243844,
965,-85.7468159269977,38.249984360106,966,MPW006181,SIG006181,PRESTON,MUHAMMAD ALI,KY-61,12.7,24 HOURS,KYTC,1, 1640851437011,
966,-85.734485380235,38.2500190146863,967,MPW006724,SIG006724,LIBERTY,WENZEL,,,24 HOURS,METRO,1, 1641038447101,
967,-85.7427887407331,38.249543790217,968,MPW006370,SIG006370,HANCOCK,MUHAMMAD ALI,,,24 HOURS,METRO,1, 1641327967011,
968,-85.7545707871958,38.2485885962585,969,MPW005855,SIG005855,CHESTNUT,2ND,KY-1020,12.288,24 HOURS,KYTC,1, 1642411145872,
969,-85.749236182185,38.2480133484121,970,MPW006099,SIG006099,CHESTNUT,FLOYD,,,24 HOURS,METRO,1, 1643311132254,
970,-85.7359988486622,38.2465787242916,971,MPW006665,SIG006665,CHESTNUT,CHESTNUT STREET CONNECTOR,KY-864,15.596,24 HOURS,KYTC,1, 1645511138536,
971,-85.7374845029317,38.2445406482305,972,MPW006603,SIG006603,BROADWAY,CAMPBELL,US-150,3.514,24 HOURS,KYTC,1, 1648207010924,
972,-85.7458716600606,38.2554491864454,973,MPW006228,SIG006228,MAIN,PRESTON,US-31W,17.456,24 HOURS,KYTC,1, 1650341385142,
973,-85.7214702478805,38.2588503626407,974,MPW007144,SIG007144,FRANKFORT,STORY,US-42,0.675,24 HOURS,KYTC,1, 1655123236183,
974,-85.715517633748,38.2564325434087,975,MPW007329,SIG007329,FRANKFORT,STATE,US-60,0.237,24 HOURS,KYTC,1, 1657823236139,
975,-85.7801300681897,38.227963276493,976,MPW004390,SIG004390,15TH,HILL,,,24 HOURS,METRO,1, 1662622042934,
976,-85.7650947443548,38.2354597585715,977,MPW005354,SIG005354,OAK,7TH,,,24 HOURS,METRO,1, 1668147195899,
977,-85.763651304534,38.2353269132304,978,MPW005448,SIG005448,OAK,6TH,,,24 HOURS,METRO,1, 1668247196009,
978,-85.7586765246842,38.2540247737531,979,MPW005702,SIG005702,5TH,JEFFERSON,,,24 HOURS,METRO,1, 1672522073327,
979,-85.7588093802853,38.2532528713145,980,MPW005698,SIG005698,5TH,LIBERTY,,,24 HOURS,METRO,1, 1673122073845,
980,-85.7499131256242,38.2558977236654,981,MPW006081,SIG006081,E MAIN ST,N BROOK ST,US-31W,17.699,24 HOURS,KYTC,1, 1676007060707,
981,-85.7724209066339,38.2527825450882,982,MPW004905,SIG004905,13TH,MUHAMMAD ALI,,,24 HOURS,METRO,1, 1682064427012,
982,-85.7707322251601,38.2525978801313,983,MPW005000,SIG005000,12TH,MUHAMMAD ALI,,,24 HOURS,METRO,1, 1682265667012,
983,-85.764732103338,38.2483762264182,984,MPW005395,SIG005395,8TH,MAGAZINE,,,24 HOURS,METRO,1, 1685718854128,
984,-85.7909772685379,38.2693333440292,985,MPW003770,SIG003770,BANK,26TH,KY-3082,1.09,24 HOURS,KYTC,1, 1710903706583,
985,-85.8350031338293,38.2011351410301,986,MPW001734,SIG001734,CANE RUN,KRAMERS,KY-1934,9.36,24 HOURS,KYTC,1, 1768109343588,
986,-85.8330356140248,38.202622428262,987,MPW001767,SIG001767,CANE RUN,FARNSLEY,KY-1934,9.63,24 HOURS,KYTC,1, 1769109342147,
987,-85.7277830519999,38.1918496905059,988,MPW006930,SIG006930,PRESTON,I 264 RAMP,KY-61,8.3,24 HOURS,KYTC,1, 1791551449995,
988,-85.7648969452638,38.1911838169354,989,MPW005321,SIG005321,FLORENCE,3RD,I-264,0.65,24 HOURS,KYTC,1, 1792722506438,
989,-85.8036031698082,38.1212170398541,990,MPW002900,SIG002900,ARNOLDTOWN,3RD STREET,KY-907,3.99,24 HOURS,KYTC,1, 1959101706440,
990,-85.7479769633904,38.1166977252292,991,MPW006045,SIG006045,NATIONAL,KY-841 RAMP,KY-1020,3.01,24 HOURS,KYTC,1,197234535E918,
991,-85.6754364165141,38.1118453789544,992,MPW008991,SIG008991,PRESTON,I 265 RAMP,KY-61,2.02,24 HOURS,KYTC,1, 1979651449996,
992,-85.7837655176979,38.1831162254236,993,MPW004075,SIG004075,BICKNELL,TAYLOR,KY-1865,5.285,24 HOURS,KYTC,1, 2011105256392,
993,-85.7220614203727,38.1579863649024,994,MPW007076,SIG007076,FERN VALLEY,I 65 RAMP,KY-1747,0.55,24 HOURS,KYTC,1, 2064121909998,
994,-85.7312898285816,38.1584427954363,995,MPW006776,SIG006776,ASHBOTTOM,GRADE,,,24 HOURS,METRO,1, 2068101842594,
995,-85.7763567439422,38.1507989386615,996,MPW004524,SIG004524,NEW CUT,PALATKA,KY-1865,3.01,24 HOURS,KYTC,1, 2078845534939,
996,-85.828483621721,38.1685515779809,997,MPW001880,SIG001880,DIXIE,UPPER HUNTERS,US-31W,13.27,24 HOURS,KYTC,1, 2160816126709,
997,-85.8303099157447,38.1649262797445,998,MPW001809,SIG001809,DIXIE,MEYERS,US-31W,13.08,24 HOURS,KYTC,1, 2172916124353,
998,-85.8493385319134,38.1586366075855,999,MPW001353,SIG001353,LOWER HUNTERS,SKY BLUE,,,24 HOURS,METRO,1, 2180839696012,
999,-85.8864171333817,38.1469475348357,1000,MPW000211,SIG000211,GREENWOOD,GREENBELT,KY-1934,4.44,24 HOURS,KYTC,1, 2186326538324,
1000,-85.8920294734554,38.0982128180782,1001,MPW000105,SIG000105,LOWER RIVER,GREENBELT,KY-1934,1.03,24 HOURS,KYTC,1, 2259639708324,
1001,-85.6713367722744,38.1601097778968,1002,MPW009241,SIG009241,POPLAR LEVEL,JEFFERSON,KY-864,8.05,24 HOURS,KYTC,1,2,
1002,-85.7635492641349,38.2166736908784,1003,MPW017866,SIG017866,4TH,UNITY,,,24 HOURS,METRO,1,290362305D964,
1003,-85.7389989104239,38.2227124250573,1004,MPW006528,SIG006528,BURNETT,HICKORY,,,24 HOURS,METRO,3, 1391507742914,
1004,-85.7598344417681,38.1616283183266,1005,MPW005565,SIG005565,STEEDLY,STRAWBERRY,,,24 HOURS,METRO,3, 1876861456193,
1005,-85.7292745489718,38.2466472033004,1006,MPW018041,SIG006911,BAXTER,HULL,US-31E,16.185,24 HOURS,KYTC,2, 1558004173017,
1006,-85.695511801383,38.225290990082,1007,MPW018021,SIG007988,BARDSTOWN,PRINCETON,US-31E,,24 HOURS,KYTC,2, 1382703845154,
1007,-85.7494648291255,38.2467110360756,1008,MPW006089,SIG006089,FLOYD,GRAY,,,24 HOURS,METRO,3, 1644922542625,
1008,-85.5410530553441,38.2486863850894,1009,MPW016332,SIG016332,LEPANTO,MADISON,,,24 HOURS,KYTC,3,271840939985,
1009,-85.8943464250364,38.1107512639907,1010,MPW000099,SIG000099,ASHBY,GREENBELT,KY-1934,1.9,24 HOURS,KYTC,1, 2249901878324,
1010,-85.7051723987096,38.2309221905519,1011,MPW018026,SIG007657,BARDSTOWN,BONNYCASTLE,US-31E,,24 HOURS,KYTC,2, 1362703840605,
1011,-85.6100549715624,38.2652914963466,1012,MPW012811,SIG012811,LYNDON,HERR,KY-2050,0.551,24 HOURS,KYTC,3,  440927742901,
1012,-85.8036826009903,38.249741180851,1013,MPW003022,SIG003022,BROADWAY,31ST,,,24 HOURS,METRO,3, 1296907026450,
1013,-85.7327657823192,38.2296755317455,1014,MPW006773,SIG006773,ELLISON,ST MICHAEL,,,24 HOURS,METRO,3, 1364919155805,
1014,-85.6987420246372,38.226968375797,1015,MPW018018,SIG007988,BARDSTOWN,RICHMOND,US-31E,13.966,24 HOURS,KYTC,2, 1725503845500,
1015,-85.7280848362439,38.2559532843831,1016,MPW006967,SIG006967,CABEL,STORY,US-42,0.272,24 HOURS,KYTC,3, 1550508986183,
1016,-85.7605935753549,38.2527304178895,1017,MPW005619,SIG005619,CEDAR,6TH,,,24 HOURS,METRO,3, 1673510316009,
1017,-85.7204232198642,38.238112786514,1018,MPW018037,SIG007065,BARDSTOWN,GRINSTEAD,US-31E,16.185,24 HOURS,KYTC,2, 1604203842663,
1018,-85.7160161447845,38.235686325962,1019,MPW018034,SIG007184,BARDSTOWN,LONGEST,US-31E,15.565,24 HOURS,KYTC,2, 1606703843932,
1019,-85.7723389487209,38.161327740807,1020,MPW004795,SIG004795,3RD,KENWOOD,,,24 HOURS,METRO,3, 2072764387586,
1020,-85.5434996781177,38.2492196086532,1021,MPW016265,SIG016265,OLD HARRODS CREEK,WILLOW STONE,,,24 HOURS,KYTC,3,  587547548212,
1021,-85.6277379833176,38.145037077215,1022,MPW011594,SIG011594,FEGENBUSH,NORLYNN,KY-864,5.182,24 HOURS,KYTC,3,  940721634585,
1022,-85.7505670006143,38.2447662243028,1023,MPW005976,SIG005976,FLOYD,JACOB,,,24 HOURS,METRO,3, 1623322543295,
1023,-85.7067289308915,38.2313120805494,1024,MPW018025,SIG007657,BARDSTOWN,STEVENS,US-31E,14.5,24 HOURS,KYTC,2, 1517803846156,
1024,-85.7372940334399,38.2329219909094,1025,MPW006600,SIG006600,OAK,SWAN,,,24 HOURS,METRO,3, 1353347186246,
1025,-85.7245156147329,38.2405313376962,1026,MPW018039,SIG007038,BAXTER,HIGHLAND,US-31E,,24 HOURS,KYTC,2, 1602604172923,
1026,-85.7585485259116,38.2547164534353,1027,MPW005714,SIG005714,COURT,5TH,,,24 HOURS,METRO,3, 1672113012207,
1027,-85.6272272742086,38.3084225725045,1028,MPW011794,SIG011794,U S HIGHWAY 42,WOODSTONE,US-42,8.25,24 HOURS,KYTC,3,  400067127413,
1028,-85.887521162262,38.1395638276929,1029,MPW000125,SIG000125,GREENBELT,GLOBAL,KY-1934,3.908,24 HOURS,KYTC,1, 2197483249899,
1029,-85.6766737569319,38.1783673252048,1030,MPW008994,SIG008994,INDIAN,JENNINGS,,,24 HOURS,METRO,3, 2085331493333,
1030,-85.8293072664296,38.2506130142883,1031,MPW001910,SIG001910,BROADWAY,SHAWNEE PARK ENTRANCE,,,24 HOURS,METRO,3, 1733307029384,
1031,-85.7836584630904,38.2450646119875,1032,MPW004166,SIG004166,BRECKINRIDGE,DIXIE,,,ACTUATED,METRO,4, 1312806581612,
1032,-85.7490442754536,38.2491135018625,1033,MPW006104,SIG006104,FLOYD,ABRAHAM FLEXNER,,,24 HOURS,METRO,3, 1641822543401,
1033,-85.7042380194099,38.2304928088053,1034,MPW018027,SIG007657,BARDSTOWN,BONNYCASTLE,US-31E,,24 HOURS,KYTC,2, 1362603840605,
1034,-85.7647962867233,38.2519408892415,1035,MPW000850,SIG000850,8TH,MUHAMMAD ALI,,,24 HOURS,METRO,3, 1674018857012,
1035,-85.7001317741198,38.2278545147864,1036,MPW018024,SIG007833,BARDSTOWN,ROANOKE,US-31E,,24 HOURS,KYTC,2, 1725203845542,
1036,-85.8052590011876,38.1727166590949,1037,MPW002868,SIG002868,ESTATE,GAGEL,,,24 HOURS,METRO,3, 2044519662455,
1037,-85.5364186484776,38.2594350958964,1038,MPW016448,SIG016448,EVERGREEN,WOODLAND,,,24 HOURS,METRO,3,  488719907293,
1038,-85.7253795580811,38.2416700831209,1039,MPW018038,SIG007038,BAXTER,MORTON,US-31E,15.738,24 HOURS,KYTC,2, 1601604174471,
1039,-85.6894507944637,38.1293035385233,1040,MPW008395,SIG008395,BLUE LICK,FOREMAN,KY-1450,3.1,24 HOURS,KYTC,1, 1947305772265,
1040,-85.7011025928633,38.22848097989,1041,MPW018023,SIG007833,BARDSTOWN,SPEED,US-31E,,24 HOURS,KYTC,2, 1724703846082,
1041,-85.7602128938264,38.2548649003905,1042,MPW005643,SIG005643,CONGRESS,COURT,,,24 HOURS,METRO,3, 1672012571301,
1042,-85.7593652280428,38.1055498369004,1043,MPW005533,SIG005533,MANSLICK,MITCHELL HILL,KY-2055,1.416,24 HOURS,KYTC,3, 1988741644414,
1043,-85.7239710401501,38.254128398109,1044,MPW007078,SIG007078,MAIN,MELLWOOD,US-42,0.459,24 HOURS,KYTC,3, 1551941384326,
1044,-85.8012012237063,38.2305637930331,1045,MPW003092,SIG003092,HILL,28TH,,,24 HOURS,METRO,3, 1698229346570,
1045,-85.7116004678236,38.233254499101,1046,MPW018029,SIG007413,BARDSTOWN,EDGELAND,US-31E,,24 HOURS,KYTC,2, 1608503841863,
1046,-85.6963214829521,38.2256433297368,1047,MPW018020,SIG007988,BARDSTOWN,BOULEVARD NAPOLEON,US-31E,,24 HOURS,KYTC,2, 1379703840617,
1047,-85.8073501865495,38.2555617278827,1048,MPW002856,SIG002856,LOUIS COLEMAN JR,VERMONT,,,24 HOURS,METRO,3,28216E9856851,
1048,-85.7195613739217,38.2604618898687,1049,MPW007208,SIG007208,BROWNSBORO,STORY,US-42,0.83,24 HOURS,KYTC,3, 1653807246183,
1049,-85.7450383986498,38.2483945086779,1050,MPW000550,SIG000550,CHESTNUT,JACKSON,KY-61,12.486,24 HOURS,KYTC,3, 1643811133292,
1050,-85.6976199257629,38.2262570855858,1051,MPW018019,SIG007988,ALFRESCO,BARDSTOWN,US-31E,,24 HOURS,KYTC,2, 1376900580384,
1051,-85.7144790102288,38.2348418338262,1052,MPW018035,SIG007184,BARDSTOWN,CHEROKEE,US-31E,,24 HOURS,KYTC,2, 1607703841099,
1052,-85.6123065900984,38.2688142881853,1053,MPW012614,SIG012614,HERR,WESTLYNNE,,,24 HOURS,METRO,3,  438629018196,
1053,-85.8853669037762,38.1013380408384,1054,MPW000288,SIG000288,JANNA,MARILEE,,,24 HOURS,METRO,3, 2255733154200,
1054,-85.6679139438455,38.2982372995329,1055,MPW009477,SIG009477,RIVER,WATERGLEN,,,24 HOURS,METRO,3, 245728199D932,
1055,-85.7285353793857,38.2457024607725,1056,MPW018042,SIG006911,BAXTER,ROGERS,US-31E,16.185,24 HOURS,KYTC,2, 1556604175583,
1056,-85.7292284153429,38.2493835067114,1057,MPW006925,SIG006925,COOPER,LEXINGTON,,,24 HOURS,METRO,4, 1553912713838,
1057,-85.7264535368426,38.2430250348384,1058,MPW018044,SIG006911,BAXTER,BRECKINRIDGE,US-31E,16.185,24 HOURS,KYTC,2, 1557504170657,
1058,-85.7015658522744,38.2287833175023,1059,MPW018022,SIG007833,BARDSTOWN,DEER PARK,US-31E,14.174,24 HOURS,KYTC,2, 1368403841551,
1059,-85.7100131317791,38.2323798047445,1060,MPW018030,SIG007413,BARDSTOWN,EASTERN,US-31E,,24 HOURS,KYTC,2, 1517403841835,
1060,-85.5702878686248,38.167621917563,1061,MPW015000,SIG015000,BILLTOWN,MARY DELL,KY-1819,,24 HOURS,KYTC,3,  898201884236,
1061,-85.5297115774621,38.229213429657,1062,MPW016651,SIG016651,ELLINGSWORTH,TUCKER STATION,,,24 HOURS,METRO,3,   83719126551,
1062,-85.719270956101,38.2374750715636,1063,MPW018032,SIG007184,BARDSTOWN,PATTERSON,US-31E,15.3,24 HOURS,KYTC,2, 1605003844985,
1063,-85.7178496991632,38.2366962137867,1064,MPW018033,SIG007184,BARDSTOWN,BEECHWOOD,US-31E,,24 HOURS,KYTC,2, 1605903840464,
1064,-85.7274264191204,38.2442760120502,1065,MPW018043,SIG006911,BAXTER,BROADWAY,US-31E,16.185,24 HOURS,KYTC,2, 1557304170701,
1065,-85.8647141001222,38.0876512847921,1066,MPW001904,SIG001904,DEERING HEIGHTS,WOODRIDGE,,,24 HOURS,KYTC,3, 2305815507298,
1066,-85.6514048710067,38.2525714020191,1067,MPW010426,SIG010426,FAIRFAX,SHELBYVILLE,US-60,3.8,24 HOURS,KYTC,3,  257421125940,
1067,-85.7237597922785,38.2399430307035,1068,MPW018036,SIG007065,BARDSTOWN,BAXTER,US-31E,,24 HOURS,KYTC,2, 1602803840417,
1068,-85.7241678195866,38.2402153589623,1069,MPW018040,SIG007038,BARDSTOWN,BAXTER,US-31E,,24 HOURS,KYTC,2, 1602803840417,
1069,-85.7130809690377,38.2340703554777,1070,MPW018028,SIG007413,BARDSTOWN,MIDLAND,US-31E,14.897,24 HOURS,KYTC,2, 1608003844370,
1070,-85.8136294597597,38.2573767963455,1071,MPW002592,SIG002592,AMY,MUHAMMAD ALI,,,24 HOURS,METRO,3, 1267201087012,
1071,-85.7180808737716,38.2602946819187,1072,MPW007281,SIG007281,BROWNSBORO,MELLWOOD,US-42,0.9,24 HOURS,KYTC,3, 1653907244326,
1072,-85.7589383442556,38.2429982472317,1073,MPW000824,SIG000824,GOLDEN RULE,4TH,,,24 HOURS,METRO,3,29323F3222305,
1073,-85.7738612668632,38.2348550261148,1074,MPW004798,SIG004798,ORMSBY,12TH,,,24 HOURS,KYTC,3, 1346548036566,
1074,-85.5584171880988,38.2531957596948,1075,MPW015714,SIG015714,DORSEY,WATERLOO,,,24 HOURS,KYTC,3, 242551660D811,
1075,-85.7932536138457,38.2214249065694,1076,MPW003551,SIG003551,BERNHEIM,DIXIE,US-31,17.51,24 HOURS,KYTC,3, 1394305041612,
1076,-85.7086174058529,38.231740753245,1077,MPW018031,SIG007413,BARDSTOWN,SHERWOOD,US-31E,,24 HOURS,KYTC,2, 1517603845965,
1077,-85.638462374442,38.2319981256642,1078,MPW011171 ,SIG011171 ,BRECKENRIDGE LN,DUTCHMANS LN,KY-1932,3.8,24 HOURS,KYTC,1,  532306561717,
1078,-85.811512023918,38.1872921439157,1079,MPW031109,SIG031109,DIXIE HWY,I 264 WEST RAMP,US-31W,14.96,24 HOURS,KYTC,1, 1806828949995,
1079,-85.519245219639,38.1874677843891,1080,MPW015523,SIG015523,TAYLORSVILLE RD,PLEASANT GLEN DR,KY-155,6.625,24 HOURS,KYTC,1,  81666394D188,
1080,-85.5558410364876,38.086650294306,1081,MPW031241,SIG031241,BARDSTOWN RD,BROAD RUN PKY,US-31E,0.787,24 HOURS,KYTC,1,28937F247D258,
1081,-85.5656197455865,38.1007037228464,1082,MPW031240,SIG031240,BARDSTOWN RD,THIXTON LN,US-31E,1.925,24 HOURS,KYTC,1, 1008903846465,
1082,-85.7535417086318,38.2548775666529,1083,MPW005889,SIG005889,MARKET ST,S 2ND ST,US-31W,22.035,24 HOURS,KYTC,1, 1676242145872,
1083,-85.502956803901,38.2692603640584,1084,MPW0030842,SIG0030842,OLD HENRY RD,I 265 SB RAMP,KY-3084,1.038,24 HOURS,KYTC,1,   76547569996,
1084,-85.5357485183874,38.186034877007,1085,MPW018018,SIG018018,TAYLORSVILLE RD,OLD HEADY RD,KY-155,7.55,24 HOURS,KYTC,1, 1083147556394,
1085,-85.6086640437575,38.2742948818017,1086,MPW014474,SIG014474,WESTPORT RD,ORMSBY LN,KY-1447,3.04,24 HOURS,KYTC,1,433648057132,
1086,-85.5466714248327,38.1477681748832,1087,MPW000001,SIG000001,BILLTOWN RD,I 265 RAMP,KY-1819,5.29,24 HOURS,KYTC,1,  822801889996,
1087,-85.4957218454836,38.2719824490832,1088,MPW000002,SIG000002,OLD HENRY RD,TERRA CROSSING BLVD,KY-3084,1.48,24 HOURS,KYTC,1,2834756E294,
1088,-85.5510472221127,38.2968546020153,1089,MPW000003,SIG000003,WESTPORT RD,I 265 RAMP,KY-1447,6.47,24 HOURS,KYTC,1,  698671329996,
